-14.26118923,0
-14.2493013,0
-12.62065512,0.000134607
-12.60876719,0.000204234
-12.59687926,0.000305526
-12.58499134,0.000450642
-12.57310341,0.000655356
-12.56121548,0.000956982
-12.54932755,0.001357856
-12.53743962,0.001900979
-12.52555169,0.002626236
-12.51366377,0.003580909
-12.50177584,0.004819898
-12.48988791,0.006405659
-12.47799998,0.008407808
-12.46611205,0.010902439
-12.45422412,0.013971212
-12.4423362,0.01770322
-12.43044827,0.022184516
-12.41856034,0.027509916
-12.40667241,0.033775331
-12.39478448,0.041079658
-12.38289655,0.049525464
-12.37100862,0.059219908
-12.3591207,0.070275525
-12.34723277,0.082810259
-12.33534484,0.096945993
-12.32345691,0.112804785
-12.31156898,0.130502031
-12.29968105,0.150153362
-12.28779313,0.171803473
-12.2759052,0.195483992
-12.26401727,0.221167307
-12.25212934,0.249248001
-12.24024141,0.279482191
-12.22835348,0.310932681
-12.21646556,0.343096344
-12.20457763,0.375364638
-12.1926897,0.407043014
-12.18080177,0.437381851
-12.16891384,0.465618107
-12.15702591,0.49102553
-12.14513799,0.512970016
-12.13325006,0.530974296
-12.12136213,0.544749699
-12.1094742,0.554247314
-12.09758627,0.562988226
-12.08569834,0.571344659
-12.07381042,0.576544478
-12.06192249,0.579370127
-12.05003456,0.580836078
-12.03814663,0.58214889
-12.0262587,0.584574686
-12.01437077,0.589425769
-12.00248285,0.597921372
-11.99059492,0.611103679
-11.97870699,0.630300129
-11.96681906,0.655938004
-11.95493113,0.687497811
-11.9430432,0.724598772
-11.93115528,0.766493668
-11.91926735,0.812090671
-11.90737942,0.860036743
-11.89549149,0.908781286
-11.88360356,0.956721265
-11.87171563,1.002301881
-11.85982771,1.044112729
-11.84793978,1.080994966
-11.83605185,1.115420169
-11.82416392,1.14680976
-11.81227599,1.171565818
-11.80038806,1.193088459
-11.78850014,1.211686561
-11.77661221,1.224626465
-11.76472428,1.232665855
-11.75283635,1.236782319
-11.74094842,1.238040251
-11.72906049,1.237517114
-11.71717257,1.236229588
-11.70528464,1.235075825
-11.69339671,1.234797655
-11.68150878,1.235998549
-11.66962085,1.240676141
-11.65773292,1.250688491
-11.645845,1.264326303
-11.63395707,1.279757336
