-48.16633216,0
-48.15550126,0
-46.62834375,0.000244317
-46.61751284,0.000397541
-46.60668194,0.000639315
-46.59585104,0.00101614
-46.58502013,0.001596237
-46.57418923,0.002478258
-46.56335832,0.003802778
-46.55252742,0.005767144
-46.54169651,0.008644223
-46.53086561,0.012805499
-46.52003471,0.018748753
-46.5092038,0.02713024
-46.4983729,0.038800761
-46.48754199,0.05484439
-46.47671109,0.076617775
-46.46588018,0.105786979
-46.45504928,0.1443578
-46.44421838,0.194694485
-46.43338747,0.259520937
-46.42255657,0.341897959
-46.41172566,0.445170087
-46.40089476,0.572876223
-46.39006385,0.728619814
-46.37923295,0.915896742
-46.36840205,1.137882473
-46.35757114,1.397184178
-46.34674024,1.695568217
-46.33590933,2.033678196
-46.32507843,2.410763207
-46.31424752,2.824439224
-46.30341662,3.270508413
-46.29258571,3.742860701
-46.28175481,4.233479049
-46.27092391,4.732564292
-46.260093,5.228787441
-46.2492621,5.709667384
-46.23843119,6.162060929
-46.22760029,6.572741077
-46.21676938,6.929029613
-46.20593848,7.219442597
-46.19510758,7.434303295
-46.18427667,7.566277045
-46.17344577,7.610786878
-46.16261486,7.610786878
-46.15178396,7.566277045
-46.14095305,7.434303295
-46.13012215,7.219442597
-46.11929125,6.929029613
-46.10846034,6.572741077
-46.09762944,6.162060929
-46.08679853,5.709667384
-46.07596763,5.228787441
-46.06513672,4.732564292
-46.05430582,4.233479049
-46.04347492,3.742860701
-46.03264401,3.270508413
-46.02181311,2.824439224
-46.0109822,2.410763207
-46.0001513,2.033678196
-45.98932039,1.695568217
-45.97848949,1.397184178
-45.96765859,1.137882473
-45.95682768,0.915896742
-45.94599678,0.728619814
-45.93516587,0.572876223
-45.92433497,0.445170087
-45.91350406,0.341897959
-45.90267316,0.259520937
-45.89184226,0.194694485
-45.88101135,0.1443578
-45.87018045,0.105786979
-45.85934954,0.076617775
-45.84851864,0.05484439
-45.83768773,0.038800761
-45.82685683,0.02713024
-45.81602592,0.018748753
-45.80519502,0.012805499
-45.79436412,0.008644223
-45.78353321,0.005767144
-45.77270231,0.003802778
-45.7618714,0.002478258
-45.7510405,0.001596237
-45.74020959,0.00101614
-45.72937869,0.000639315
-45.71854779,0.000397541
-45.70771688,0.000244317
-45.69688598,0
-12.24022253,0.000112904
-12.22939163,0.00017736
-12.21856072,0.000275362
-12.20772982,0.000422531
-12.19689892,0.000640794
-12.18606801,0.000960469
-12.17523711,0.001422833
-12.1644062,0.002083195
-12.1535753,0.003014471
-12.14274439,0.004311196
-12.13191349,0.006093821
-12.12108259,0.008513086
-12.11025168,0.011754109
-12.09942078,0.016039756
-12.08858987,0.021632721
-12.07775897,0.028998538
-12.06692806,0.03825369
-12.05609716,0.049889553
-12.04526626,0.06433034
-12.03443535,0.082021915
-12.02360445,0.103418476
-12.01277354,0.128966571
-12.00194264,0.159087449
-11.99111173,0.194172857
-11.98028083,0.234536902
-11.96944993,0.28041935
-11.95861902,0.332005377
-11.94778812,0.38940213
-11.93695721,0.452662699
-11.92612631,0.521814024
-11.9152954,0.596896792
-11.9044645,0.678015547
-11.8936336,0.765395461
-11.88280269,0.859440408
-11.87197179,0.96078537
-11.86114088,1.070335071
-11.85030998,1.189280279
-11.83947907,1.319083696
-11.82864817,1.461469594
-11.81781726,1.61827593
-11.80698636,1.796215129
-11.79615546,1.996759169
-11.78532455,2.21594263
-11.77449365,2.454176241
-11.76366274,2.711135712
-11.75283184,2.985590667
-11.74200093,3.275381402
-11.73117003,3.576979231
-11.72033913,3.885974415
-11.70950822,4.196875507
-11.69867732,4.503410571
-11.68784641,4.798613258
-11.67701551,5.075411868
-11.6661846,5.326887995
-11.6553537,5.546744113
-11.6445228,5.729737994
-11.63369189,5.872083809
-11.62286099,5.97178756
-11.61203008,6.058561451
-11.60119918,6.133564807
-11.59036827,6.169539518
-11.57953737,6.17090658
-11.56870647,6.144309751
-11.55787556,6.097923868
-11.54704466,6.04145521
-11.53621375,5.985111387
-11.52538285,5.941932206
-11.51455194,5.92446296
-11.50372104,5.939139194
-11.49289014,5.99082281
-11.48205923,6.084941071
-11.47122833,6.224761506
-11.46039742,6.411075443
-11.44956652,6.642272805
-11.43873561,6.914534342
-11.42790471,7.221951697
-11.4170738,7.556873552
-11.4062429,7.91049574
-11.395412,8.273392187
-11.38458109,8.636073828
-11.37375019,8.989494135
-11.36291928,9.33305392
-11.35208838,9.674928631
-11.34125747,10.00944547
-11.33042657,10.31767256
-11.31959567,10.59017246
-11.30876476,10.82744306
-11.29793386,11.0323716
-11.28710295,11.2100153
-11.27627205,11.3869258
-11.26544114,11.57032678
-11.25461024,11.747696
-11.24377934,11.92652862
-11.23294843,12.12369033
-11.22211753,12.34479098
-11.21128662,12.58413786
-11.20045572,12.84421494
-11.18962481,13.12590467
-11.17879391,13.42833805
-11.16796301,13.74909407
-11.1571321,14.08426587
-11.1463012,14.42884912
-11.13547029,14.77760431
-11.12463939,15.13934005
-11.11380848,15.51046096
-11.10297758,15.88226395
-11.09214668,16.2465479
-11.08131577,16.6059698
-11.07048487,16.96169539
-11.05965396,17.29129745
-11.04882306,17.58902046
-11.03799215,17.85645595
-11.02716125,18.09751219
-11.01633035,18.31838499
-11.00549944,18.53738404
-10.99466854,18.77192517
-10.98383763,19.02289339
-10.97300673,19.30223756
-10.96217582,19.63723433
-10.95134492,20.03981042
-10.94051401,20.50618972
-10.92968311,21.03890841
-10.91885221,21.65425829
-10.9080213,22.36635747
-10.8971904,23.17177085
-10.88635949,24.07164734
-10.87552859,25.06406735
-10.86469768,26.13639048
-10.85386678,27.28055591
-10.84303588,28.48583979
-10.83220497,29.73939208
-10.82137407,31.03411246
-10.81054316,32.36901751
-10.79971226,33.72750485
-10.78888135,35.08014458
-10.77805045,36.4233695
-10.76721955,37.76724568
-10.75638864,39.08341006
